0,1,2,3,4,5,6
11:20-12:00,Multi-Purpose Converter (MPC) Data Rate Reconfiguration,,,,,
11:30-12:30,CDR,Installation of Replaceable Condensate Removal Lines - prep ops,,,,
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 3",,,,
12:00-13:30,FE-2,Reload PCS Hard Drive using Ghost Image CD,,,,
12:30-13:30,CDR,"Physical Exercise (VELO+RED), day 3",,,,
13:30-14:30,,LUNCH,,,,
14:30-15:10,FE-1,СОЖ Maintenance,,,,
14:30-14:45,CDR,Reprogramming IWIS for reboost ops,,,,
14:30-14:40,FE-2,Sleep - FE-2 Actiwatch Initialization,,,,
14:40-18:10,Reload PCS Hard Drive using Ghost Image CD,,,,,
14:45-14:50,CDR,HAM radio powerdown in FGB,,,,
14:50-15:20,Transfer of GTS-1 Electronics Box from FGB to Columbus,,,,,
15:10-15:30,FE-1,IMS Update,,,,
15:40-17:10,CDR,"Physical Exercise (TVIS), day 3",,,,
15:50-17:10,FE-1,On MCC Go ATV prep for Hatch Closure,,,,
17:10-17:30,"CDR, FE-1",Quick-Release Screw Clamp Removal,,,,
17:30-17:50,ATV-СУ and ПрК-СУ Transfer Hatch Closure,,,,,
17:55-18:15,FE-1,ATV and SM [AO]-ATV Interface Photo/Video Downlink before ПрК-СУHatch Closure,,,,
17:55-18:25,CDR,Testing Ku-Band MPEG-2 Video Downlink (Ku + S-band),,,,
18:10-18:15,FE-2,O2 level check,,,,
TIME,CREW,ACTIVITY / RODF or r/g,,,,
06:00-06:10,.,ISS inspection,,,,
06:10-06:40,.,Postsleep,,,,
06:40-07:30,.,Breakfast,,,,
07:30-10:30,"CDR,FE-1","Weekly station cleaning [ВПхО, ФС5, ФС6, ФС9, ВПрК, В3СО1, ЦВ2(ФГБ)] screen cleaning",,,,
09:35-10:35,FE-2,Exercise (TVIS),,,,
10:30-12:00,CDR,Exercise (TVIS) -4,,,,
10:35-12:05,FE-2,Exercise (RED),,,,
12:00-13:00,FE-1,Exercise (VELO+RED) -4,,,,
13:00-14:00,.,Midday meal,,,,
14:15-14:45,.,Weekly planning conference / (S-band),,,,
14:45-17:15,FE-2,Weekly station cleaning,,,,
15:45-16:45,CDR,Exercise (VELO+RED) -4,,,,
16:05-16:45,FE-1,"SOZh maintenance [water and ACY data d/l, POTOK total time-ond/l",,,,
16:45-18:15,FE-1,Exercise (TVIS) -4,,,,
18:15-19:00,.,Evening work prep,,,,
19:00-19:15,.,Daily planning conference (S-band),,,,
19:15-19:30,.,Work prep,,,,
19:30-20:00,.,Dinner,,,,
20:00-20:30,.,Daily ration prep,,,,
20:30-21:30,.,Presleep,,,,
21:30-06:00,.,Sleep,,,,
Task List,CDR,EKON. Observation and imaging,,,,
,DIATOMEA. World ocean water area research,,,,,
FE-1,URAGAN. Observation and imaging,,,,,
,[СКК] cassettes imaging,,,,,
,RASTENYA-2. Payload status check,,,,,
TIME,CREW,ACTIVITY,,,,
06:00-06:10,.,ISS inspection,,,,
06:10-06:15,FE-1,Postsleep,,,,
06:10-06:25,FE-2,,,,,
06:10-06:20,CDR,МО-8. Set-up,,,,
06:15-06:25,FE-1,Calf measurement,,,,
06:20-06:35,CDR,Body mass measurement,,,,
06:25-06:35,FE-2,Calf measurement,,,,
06:25-06:50,FE-1,Postsleep,,,,
06:35-06:45,CDR,Calf measurement,,,,
06:35-06:50,FE-2,Body mass measurement,,,,
06:45-07:05,CDR,Postsleep,,,,
06:50-07:05,FE-2,,,,,
06:50-07:05,FE-1,Body mass measurement,,,,
07:05-07:55,Breakfast,,,,,
07:05-07:15,CDR,МО-8. Closeout ops,,,,
07:05-07:55,FE-2,Breakfast,,,,
07:15-07:25,CDR,Postsleep,,,,
07:25-08:05,Breakfast,,,,,
07:55-08:05,FE-2,Work prep,,,,
07:55-08:00,FE-1,Sony HVR-Z1J Battery Charge,,,,
08:00-08:05,Work prep,,,,,
08:05-08:20,.,DPC (S-band),,,,
08:20-08:30,CDR,Breakfast,,,,
08:20-08:40,"FE-1,FE-2",Work prep,,,,
08:30-08:55,CDR,,,,,
08:40-10:10,FE-2,Exercise RED,,,,
08:40-08:50,FE-1,RASTENIYA (PLANTS)-2. Photography,,,,
08:50-10:05,PNEUMOCARD. Doing the experiment,,,,,
08:55-09:10,CDR,БМП Ф1 regeneration (start),,,,
09:10-09:50,"ЕДВ (КОВ) filling (separation) fro ELEKTRON from CWC 1064, 1074(NOD1D2)",,,,,
09:50-10:30,ТО СОЖ,,,,,
10:05-10:10,FE-1,Sony HVR-Z1J Battery Charge,,,,
10:10-11:10,FE-2,Exercise CEVIS,,,,
10:10-11:20,FE-1,PILOT-М. Experiment setup,,,,
10:50-11:10,CDR,PILOT-М.  Assistance during the experiment using Neurolab,,,,
11:10-12:25,PNEUMOCARD. Doing the experiment,,,,,
11:20-12:20,FE-1,PILOT-М.  FE1 doing the experiment using Neurolab,,,,
11:55-12:55,FE-2,ATV loads unpacking,,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,.,Morning Inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-07:45,Daily Planning Conference (S-band),,,,,
07:45-08:10,FE-1,Prep for Work,,,,
07:45-08:15,"CDR,FE-2",,,,,
08:10-08:15,FE-1,Matryoshka-R. AST Spectrometer Deactivation,,,,
08:15-09:45,FE-2,Physical Exercise (RED),,,,
08:15-09:45,FE-1,БУАП (Antenna Switching Controller) Installation and Activation.   Tagupwith specialists (S-band),,,,
08:15-09:15,CDR,Installing and Connecting ATV Control Panel in ISS SM. Tagup withspecialists (S-band),,,,
09:15-09:55,Filling (Separation) of EDV [KOB] for Elektron from CWC #1051,,,,,
09:45-10:45,FE-1,Installation of РСЕ Z0000 Space-To-Space Radio in ISS SM. Tagup withspecialists (S-band),,,,
09:45-10:45,FE-2,Physical Exercise (CEVIS),,,,
09:55-10:35,CDR,СОЖ Maintenance,,,,
10:35-12:05,Physical Exercise (TVIS) day 1,,,,,
10:45-11:05,FE-1,Maintenance Activation of Atmosphere Purification System EmergencyVacuum Valves [АВК СОА],,,,
11:00-12:40,FE-2,Water Sampling,,,,
11:05-12:05,FE-1,Physical Exercise (CEVIS),,,,
12:05-12:50,"CDR,FE-1",ATV Undocking OBT Tagup with specialists (S-band),,,,
12:40-12:50,FE-2,Water Recovery,,,,
12:50-13:50,.,LUNCH,,,,
13:50-14:20,CDR,Crew Medical Officer (CMO) Proficiency Training,,,,
13:50-15:20,FE-1,Connecting Onboard Cables to PCE (МБРЛ). Tagup with specialists (S-band),,,,
13:50-14:10,FE-2,Filling ITCS Jumper,,,,
14:10-14:15,PAO Hardware Setup,,,,,
14:15-14:25,Crew Prep for PAO,,,,,
14:20-14:30,CDR,IWIS Data Transfer,,,,
14:25-14:45,FE-2,PAO Event (Ku + S-band),,,,
14:30-15:00,CDR,FGB ЦВ1 Fan Screen Cleaning,,,,
14:45-14:50,FE-2,Post-PAO Hardware Deactivation,,,,
14:50-15:00,CBEF. Reconfiguration 4,,,,,
15:00-15:15,JSL Network Transition to New Access Point,,,,,
15:15-16:00,Personal Digital Assistant (PDA) Barcode Reader (BCR) Software Load,,,,,
15:20-15:40,"CDR,FE-1","On MCC GO Mating РСЕ, ATV Control Panel and БУАП TelemetryConnectors to БИТС2-12",,,,
15:55-16:10,CDR,Private Medical Conference (Ku + S-band),,,,
TIME,,CREWMEMBER,,ACTIVITY,,
06:00-06:10,,.,,Morning inspection,,
06:10-06:40,,.,,Postsleep,,
06:40-07:30,,.,,Breakfast,,
07:30-07:45,,CDR,,БМП Ф1 absorption cartridge regeneration (initiation),,
07:30-08:00,,"FE-1,FE-2",,Work prep,,
07:45-08:00,,CDR,,,,
08:00-08:15,,.,,Daily planning conference  (S-band),,
08:15-09:45,,FE-2,,Physical exercise (RED),,
08:15-09:35,,"CDR,FE-1",,Progress #365  unloading and IMS entry,,
09:35-10:15,,CDR,,ISGIB-DAKON. Familiarization with the H/W and  D/F. Tag-up withspecialists (S-band),,
09:35-11:35,,FE-1,,PROFILACTICA Veloergometer experiment with assistance. Tag-up withspecialists (S-band),,
09:45-10:45,,FE-2,,Physical exercise (CEVIS),,
10:15-10:20,,CDR,,Sony HVR-Z1J camcorder batteries charging,,
10:35-11:05,,CDR -assistance,,PROFILACTICA Veloergometer experiment. Tag-up with specialists (S-band),,
11:05-11:15,,FE-2,,Helper applications Laptop tear-down,,
11:05-11:55,,CDR,,Inspection of portable breathing apparatus (PBA) and portable fireextinguisher (PFE),,
11:15-11:30,,FE-2,,Inspection of Lab emergency lighting power supply units,,
11:30-11:40,,,Inspection of Airlock emergency lighting power supply units,,,
11:35-12:25,,FE-1,,Pille dozimeter H/W readings taking,,
11:40-12:20,,FE-2,,Inspection of Node 2 emergency lighting power supply units,,
12:20-12:25,,CDR,,Sony HVR-Z1J camcorder batteries charging,,
12:25-13:25,,.,,Lunch,,
13:25-15:55,,CDR,,Progress #365  unloading and IMS entry,,
13:25-16:55,,FE-1,,,,
13:25-13:50,,FE-2,,EMU space suit backpack replacement,,
13:50-14:30,,,EMU water draining and refill,,,
14:30-14:55,,,EMU cooling loop filtering to prevent buildup of biomaterials and particles -initiation,,,
14:55-15:55,,,Inspection of Node 1 emergency lighting power supply units,,,
15:55-16:15,,CDR,,IMS data editing,,
15:55-16:15,,FE-2,,EMU cooling loop filtering to prevent buildup of biomaterials and particles -reconfig,,
16:15-18:15,,CDR,,PROFILACTICA Veloergometer experiment with assistance. Tag-up withspecialists (S-band),,
16:15-17:20,,FE-2,,Clean Bench microscope checkout,,
16:55-17:25,,FE-1-assistance,,PROFILACTICA Veloergometer experiment. Tag-up with specialists (S-band),,
17:20-18:00,,FE-2,,Work prep,,
17:25-18:05,,FE-1,,СОЖ maintenance,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:20,CDR,Calf volume measurement,,,,
06:10-06:30,FE-2,Post-sleep,,,,
06:10-06:20,FE-1,,,,,
06:20-06:50,CDR,,,,,
06:20-06:30,FE-1,Calf volume measurement,,,,
06:30-06:40,FE-2,,,,,
06:30-06:50,FE-1,Post-sleep,,,,
06:40-06:50,FE-2,,,,,
06:50-07:40,,BREAKFAST,,,,
07:40-07:55,,Prep for Work,,,,
07:55-08:10,,Daily Planning Conference (S-band),,,,
08:10-08:25,,Prep for Work,,,,
08:25-08:35,FE-1,PLANTS-2. Photography,,,,
08:25-08:30,FE-2,Scheduled inspection of RED,,,,
08:25-08:40,CDR,БМП Ф1 Absorption Cartridge Regeneration (start),,,,
08:30-10:00,FE-2,Physical Exercise (RED),,,,
08:35-08:50,FE-1,Matryoshka-R. AST Spectrometer PCMCIA Card Replacement andCheckout,,,,
08:40-08:45,CDR,VOA power down,,,,
09:00-10:30,CDR,Physical Fitness Evaluation (on treadmill) (TVIS),,,,
09:30-11:00,FE-1,Antivirus Measures on Crew Support Computers. Tagup with specialists(S-band),,,,
10:00-11:00,FE-2,Physical Exercise (CEVIS),,,,
10:30-12:30,CDR,"Audit of available stowage space in FGB, SM, and DC1",,,,
11:00-12:30,FE-1,Physical Fitness Evaluation (on treadmill) (TVIS),,,,
11:00-11:10,FE-2,O2 Venting,,,,
11:10-11:30,FE-2,Installation of Water Recovery System (WRS) O2 port,,,,
11:30-11:50,FE-2,WRS О2 port leak check,,,,
12:05-12:15,FE-2,ITCS Jumper Disconnect,,,,
12:15-12:30,FE-2,Space Acceleration Measurement System Ghost Load Start,,,,
12:30-13:30,,LUNCH,,,,
13:30-15:30,FE-1,"Audit of available stowage space in FGB, SM, and DC1",,,,
13:30-14:00,CDR,Caution & Warning Book Update,,,,
13:30-14:30,FE-2,Post 1J stowage,,,,
14:30-14:40,FE-2,PAO hardware setup,,,,
14:40-14:50,FE-2,Crew Prep for PAO,,,,
14:50-15:10,FE-2,Educational Event with STARBASE Atlantis in Corpus Christi (Ku + S-band),,,,
15:05-15:45,CDR,СОЖ Maintenance,,,,
